t,MV,MVP,MVI,MVD,PV,SP,DV,Man
1.080000000000000000e+02,5.000000000000000000e+01,5.220934642792895630e+01,3.390097555446572208e+00,-5.599443983375528511e+00,3.603999999999999915e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,5.104108173162499185e+01,5.284049560579180849e+00,-6.325131292204172695e+00,3.632999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,5.087994177351410485e+01,5.182156818033874401e+00,-6.062098591547979254e+00,3.636999999999999744e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,5.023538194107052135e+01,6.032691504685821826e+00,-6.268073445756343176e+00,3.653000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,4.971167707721014040e+01,6.635949800533180287e+00,-6.347626877743320684e+00,3.665999999999999659e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,4.946996714004379214e+01,6.688456996621608752e+00,-6.158424136665400894e+00,3.671999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,4.854341238090614752e+01,8.078241097324287523e+00,-6.621653478230435041e+00,3.695000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,4.946996714004379214e+01,5.852698007834836069e+00,-5.322665147878628211e+00,3.671999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,4.830170244373983479e+01,7.764750090810693450e+00,-6.066452534550528242e+00,3.700999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,4.749600265318536430e+01,8.926742144744359564e+00,-6.422744797929723859e+00,3.721000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,4.725429271601901604e+01,8.974336970273975922e+00,-6.228629686292991963e+00,3.727000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,4.701258277885269621e+01,9.034626041824441955e+00,-6.047208820677138164e+00,3.732999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,4.632773795688139984e+01,9.964069975656453693e+00,-6.291807932537853532e+00,3.750000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,4.701258277885269621e+01,8.227710428708734369e+00,-5.240293207561430577e+00,3.732999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,4.596517305113187746e+01,9.911342690665868815e+00,-5.876515741797746273e+00,3.759000000000000341e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,4.503861829199426126e+01,1.131956231908003652e+01,-6.358180611074297772e+00,3.782000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,4.544146818727149650e+01,1.012441096751750536e+01,-5.565879154789000971e+00,3.771999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,4.451491342813385188e+01,1.155294481683567653e+01,-6.067858244969527526e+00,3.795000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
